USER_ID,ITEM_ID,ITEM_NAME,JJIM_DT,IS_BUY
Ji6eoBSW,709359199,괴산 이광범 명가 국산 참기름 300ml  생들기름 300ml,2021-10-21 15:55,0
QnlGuIybCX5X,29991223442,안동 간고등어 500g 1손(2미) x 5팩 (총10미),2022-01-16 16:54,1
nmVg95Giqn,33172301564,[롯데아이몰][맛딜] 달콤한 털복숭아 황도 소과 4kg/25-28과내외,2021-12-29 13:17,1
EWqVHSMne5,33159033280,오뚜기 알뜰당면 / 14kg,2021-10-12 9:45,1
jhV4vwFE,30957788588,[농협청과33번] 토울고구마 10kg 중,2022-03-09 23:55,0
1J57bM,473219068,[홀베인] 수채화물감세트 HGC15mlx18색,2022-02-06 11:16,0
5KaOKUpiQp,1339365895,드립핑크 갓볶은 과테말라 SHB 원두커피 1kg(더치분쇄),2022-06-22 18:07,1
lj6V6HcZDaS,21513530266,노르웨이 고등어 20팩 / 팩당 100-120g / 부직포가방,2021-10-27 22:07,0
0Qp3r6yd,83501081385,국내산 손질 냉동 고등어 간고등어 800g,2021-08-10 12:46,0
P2uF3rI2UHi,33212301956,케이 엔시티 볶음땅콩삼진 분태 1K,2021-12-02 19:00,1
sYhTSsZZYvdd,1135211151,아그로마스 카야잼 450g x2,2022-01-23 15:32,0
LtB0rCDurt,26659114126,(진미) 청매실 태양초 찰고추장 잘되는 맛집된장,2022-01-31 22:17,1
belLaoy8,1787258,동아오츠카 포카리스웨트 340ML,2022-01-23 13:28,1
qape4rI0wNV,467590615,쥬베나 - 쥬벨리아 뉴트리-리스토어 리제네레이팅 안티-링클 플루이드 - 정상 피부용,2022-06-28 18:50,1
c08zkmitNr,419794186,소매냉감점퍼/6h21304a,2022-01-05 20:14,1
IGAfVuQ4RKj,83621758504,칠성사이다 에코 300ml12,2022-04-22 16:10,0
MeTBWqA,31710526949,다마시이 고급 생 파스타면 600g - 프리미엄 스파게티 생면,2022-08-16 13:55,0
Yfc2niXv9,1103837231,크라운 크림산도(대) 323g 8개,2022-04-05 22:29,0
FK1tkQXQ0trc,27300031677,순살죽염안동간고등어 3호(300gx7팩),2021-11-24 7:21,1
u1ZMN7cd,1103926634,국중석 맛있는 전라도 명품 열무김치 1kg 시원한 김치,2022-02-03 17:32,0
qzYCXM7Up,82940585531,[이너리즘] 유니클로 대체 남자 스트라이프 드로우즈 (5color) 면 팬티 편안 심플 사계절 팬티,2022-01-08 19:22,0
Dt1eouV9e7,33104496085,나주 배 선물세트 7.5kg (9-10과) 고급형,2021-11-20 21:57,0
26yZhrSXuOU,1897616911,러브키즈 고양이 여아 키즈 유아동 플랫 여아구두_P058837600,2021-11-10 23:55,1
j22F6qgeUJGO,31442823046,영암 민물장어 1kg / 완도 활 전복 1kg 외 선택,2021-11-20 16:08,0
INoMvsYjq,719296272,JCB 공용 3M스카치장식 후드바람막이 JBF0Q301 BSB NC광주역점_광주점,2022-02-16 13:11,0
LmXbep2cAHs,83235737863,리뉴얼) 매일유업 앱솔루트 명작 프리미엄 분유 1단계 800g 6캔,2022-03-03 23:13,1
upRLD4g,33124961959,CJ 고메그릴피자콤비네이션 (405G) CJ 고메그릴피자콤,2022-06-22 21:55,0
iSX0lx,1200138746,COOLMAX EXPLORER 750W 80Plus Gold 230V EU 풀모듈러,2021-11-10 23:44,0
xtYzxf9iVi,33137701252,푸드림 하얀설탕  3kg  79개,2022-03-20 14:59,1
yvxpzkRkep,33173466354,스위프리 방울토마토 사과향,2021-12-30 13:15,0
ThweNIh9B,31128433378,[롯데아이몰][더프레시] 닭가슴살 스테이크 혼합 100gx50팩(새우25오징어25),2021-10-24 22:40,1
z1VYsH8C,421239174,고당도 정품 애플수박 1.5kg 이상(2~3입),2022-06-04 23:50,1
cZkQSzQj,962929442,요리유 향미유 참기름 캔 한식 음식재료 오뚜기 1LX1EA,2021-08-02 18:14,1
hsYSyVrO,395320915,[25년전통 이씨네김치] 국내산 열무물김치 1kg,2022-05-29 6:47,0
RVw4zjl13qK,31606755484,오뚜기 냉동 2인분 맛있는 볶음밥 450G 골라담기-맛있는 새우볶음밥 450G,2022-03-09 22:11,0
ynrENsRoeq,9641781262,세척후 매일아침 구운 병아리콩 볶은 이집트콩,2022-01-16 23:11,1
DR2ngM9,84252743443,양상추 12통 1박스 국산 식자재 대용량 업소용,2021-09-25 23:15,1
qZG0xBg2XON,32602989692,단일상품 1kg   5개 - 더담은 국산 찰흑미,2021-10-30 14:58,1
3YQ8kKaJJ1XQ,1626728766,여성 골프 베이직 바람막이 점퍼 VLWBMD81_BK,2021-10-07 22:15,0
3r82uqnq,83489241148,[평택시 배달] 동글동글 방울 토마토 750g [통복 대단한청과],2021-08-26 23:48,1
7sAepB8K6j,31872154356,건도라지 국산 말린 도라지 건조 마른 도라지 건재,2022-01-15 22:46,1
8715zd4xLYQ,32962576447,산해랑 중국산 건생강 건강차 생강차 말린생강 600g,2021-09-26 10:16,0
CeZex3sIr3u,26005611154,[두보식품] 무농약 찰보리쌀 800g 4봉,2021-12-16 19:36,1
EVqzYd,30712413582,농협  친환경 풋고추 150g x 2봉,2022-08-19 15:22,1
C03mLBuUM,23791799,VALENTINO 발렌티노 락스터드 지갑 UW2P0T34 VSH 0NO UW2P0T34 VSH 0no 10258404,2022-02-24 13:49,1
JRezK8HRd9,25313114934,클린앤클리어 클린앤드클리어 딥액션 폼 클렌져120g,2022-06-10 17:41,1
RpLCbnI,32956025439,동아오츠카 포카리스웨트 1.5L,2022-08-18 23:41,0
c6cdKC65yzR,33112016864,코웨이 인덕션 전기레인지(3구) CIR-302,2022-02-06 17:11,1
buJCGFHQ,30221311251,해표 더고소한김 김밥용김 10매 20g x 5개,2022-03-05 22:56,0
TKOcdHnDA,1780297669,김승현 궁중어만두 300g(고기+닭갈비+김치+치즈+닭가슴살),2021-12-22 12:45,0
35nCloIw7,32875421792,BODYARMOR 후르츠 펀치 이온음료 473ml 12팩,2022-06-11 17:13,0
WO8sZT,714369893,파크랜드 NC15 워셔블 에어 정장 자켓 AKC21240 (S8641706),2022-06-28 18:33,0
hJHcesaoh,83848860819,이마트박향희김선물세트4호 무료배송,2022-02-22 18:27,1
o7Ndie,319837537,오뚜기 옛날 참기름 450ml x 2병/양념류/식용유,2022-05-13 17:40,1
IGiLpjiGRffK,33212190701,대용량 분말 소분기 과립 자동 커피 티백 쌀 고춧가루,2022-03-21 23:11,0
SOEM6K5,27429536701,국내산 가이리멸치 마른멸치 1.5kg,2022-04-28 20:06,0
EiObx7SEs,26954135472,거실화 모음/슬리퍼 실내화 사무실 실내슬리퍼 거실,2022-08-14 17:10,0
i7cRZ0XQ0,31520294171,사조해표 구운소금 1kg 5개,2022-01-14 21:06,1
h4Yde0IyV,1103810417,[오뚜기] 3분 춘천닭갈비덮밥소스 150g x 24개,2022-05-13 23:07,0
z3gksL,285822302,씨앗 국산 참기름 선물세트 300 (참기름 300ml +들기름 300ml),2021-12-22 23:44,1
j7yySklr,83018828194,콘 대용량 아이스크림(24개) 월드콘 부라보콘 소프트콘 슈퍼콘 여름간식 배달 브라보콘,2021-10-30 12:42,1
tySfCszGJ,83579445921,일양약품 원비디 드링크 120ml 40병 피로회복 자양강장,2022-02-09 20:43,0
2c7tQVmuvCsm,83487605975,(맛나)가쓰오우동 933.2G/씨제이,2022-06-01 20:32,0
KfuBW8reE2,33085320770,건꼴뚜기 1kg 호래기 꼴뚜기젓갈 오징어 냉동꼴뚜기,2022-08-19 19:27,0
8ExpzUldAOn,29594153022,야마사 프레쉬 저염 간장 x5팩,2021-10-24 21:21,1
8CnYCSOd,285822302,씨앗 국산 참기름 선물세트 300 (참기름 300ml +들기름 300ml),2021-12-26 19:13,0
yIbzkEln37,33081821737,프레시 베지터블 후르츠 마스크팩 10개입 옐로우,2021-12-26 22:01,1
OzVm0Q,1269436028,프리미엄 기장자연산돌미역1호400g,2022-03-09 20:54,0
rzt6iFFl,32311372113,[제리아]일본 ZERIA제약 헤파리제GX / 자양강장제 / 간영양제 / 360정,2022-08-02 19:27,0
emt55X,26701505536,한생 노브랜드 고춧가루 1kg,2021-09-10 21:53,0
jGnArfd,916690966,케빈 어코인 더 몰튼 립 컬러 몰튼 매트 넘버 4ml,2021-09-22 20:09,1
PWA43g3Xji,13934721166,샘표 진간장 금F3 930ml,2022-03-21 4:09,1
IIc4qhiZjPQ,33126661739,[해외직구/홍콩직배송] 고세 설기정 스킨 로션 EX 200ml,2021-10-19 21:53,1
iDtrQZMy,1912675316,무균무때 청소세제 욕실용 500ml 용기+다목적용 500ml 용기,2022-01-19 22:42,0
RgVksI2UJpG,942835947,NC05 남기능성스포츠아이스스트레치스포트6부반바지 M21 (S8384346),2022-07-08 13:41,1
6tD7U3I,81192902035,세척후 매일아침 구운 국산 백태콩 볶은 메주콩 노랑콩 흰콩,2021-12-29 22:09,1
xDUTAl0Jd,84086540603,솜 칠레산 냉동딸기 1kg 딸기홀 생과일 스무디 쥬스 솜인터내셔널,2022-03-12 13:07,0
PMoIQAg,1376213469,선물포장 포장 포장용품 쿠키 opp 비닐 OPP 무지라핑백 대 15x23mm 10매 X ( 5세트 ),2022-06-06 21:40,0
W0dWgs5sn,20995485222,슬라이스 아몬드 800g 1봉,2022-06-12 22:06,0
Q2f31agowUCh,5752615795,돌핀 방수 방풍 고기능성 등산자켓 더블릿자켓 등산점퍼 라달라,2022-05-14 19:35,0
714gczE0KgWq,1338384748,(2000690) 봉지라면 신라면 1박스,2022-05-21 13:12,0
d6GEXJUe9FG,22730563630,차앤박 CNP 톤업 프로텍션 선 크림 50ml _G,2022-05-26 19:02,0
IyZCxrm,6891471,[카야하우스] 싱가포르 카야잼 그린 프리미엄 잼 대용량 1kgX12개 감성 캠핑 음식 브런치,2021-09-16 18:13,1
v6fPeU,33079920404,유파 초미풍선풍기 ENF-F35M22,2021-09-09 14:01,1
DR2ngM9,1320849702,클라 친환경 주방세제 500ml(250회 사용),2022-04-07 20:11,0
OOV1px4lN2H,31136494255,국내산 잡곡 납작보리 눌린보리쌀 압맥 1kg,2021-08-26 19:35,1
GBAnkcZGfP,1107588288,농심 신라면 큰사발면(16개/BOX)_N7108002,2022-05-21 20:42,1
8UDjRTeBdPy,32864133914,슈에무라 스테이지 퍼포머 비비 크림 spf30 30ml,2021-11-26 21:11,1
0jVRR6InRw,31051903797,[좋은세상] 류씨네진 고춧가루 [국산-1kg],2021-10-20 18:56,1
E5DdyoXs3Y,82176251190,서울우유 체다 슬라이스치즈 1800멀티 / 1800멀티Ⅱ(아이스박스+냉매무료제공),2022-04-30 8:30,1
n46gVKw7fp,11996755370,스페클로 제임스딘 남성런닝 4매 런닝셔츠 쿨런닝 나시 인견 순면,2022-08-02 23:31,0
oENGYdDpKI7k,680278015,[기장물산]사계 2호 선물세트(기장 전통미역 120g+기장 다시마 120g),2022-07-18 23:10,0
3gOMBEQ3n,31991390607,건오징어 S 5마리,2022-07-02 13:27,0
NqND4sp21uJu,33121555034,[루플랫][해외배송] 여성 지갑 PFMOQ04U20LV520 Z564N /23,2021-09-16 22:28,1
9sz0VVEkBxX,1974672720,PPT07366 겨울 기모팬츠 남성 등산바지 남자 작업복,2022-08-07 15:16,1
sLA6K3QhUgh,32003727618,CJ제일제당 백설 중화면용 밀가루 고급면 골드 20kg,2021-09-21 22:14,0
08QhrW,84335471227,미소티움 강화 햇고춧가루 태양초 국산 고운 굵은 고추가루 500g 한근 김장 매운 보통,2022-07-07 23:57,0
AxNOc8PgN3G,32681781945,진도 건조대파 간편요리 60g,2022-08-03 13:30,1
v109nq3mtjZ5,26591423593,푸른들판 21년산) 자연담은 유기농 찰흑미 1kg X 2 (총2kg),2022-08-28 19:10,1
r5vcXR1mfh,15942141,아동생활한복 풍뎅이 푸르뎅이 남여공용,2022-02-12 22:02,1
MlNKz2fz5t0,5715624823,대상 청정원 카레여왕 망고 바나나 108g,2021-12-16 22:39,0
2tJmiPk8r2v,28621892160,토박이마을 고기 감자만두 1500g,2022-06-28 18:06,1
yO0Jxoc4,5912375156,2021년도산 천일염 20kg /신의도6형제소금밭,2022-02-24 16:01,1
bK9SZ6qTSU,1168510635,[남도장터]금화영농 21년산 햇 고춧가루 3kg (1kg x3봉),2021-09-14 22:04,1
ksepcN,480950690,오버핏자랴코트 FCPTDON090,2022-04-02 15:50,1
zV7KtaEe,23693897788,[농부愛] 자연담은 산나물 고사리취나물곤드레호박고지 세트,2022-06-11 8:57,1
uy4NeC1wu15,8311400264,오리온 포카칩 어니언맛 66g,2021-08-21 19:32,1
IrGyqeClQ,82041107956,기장 저염멸치 - 지리가이리 750g(소멸치 볶음용)  마른멸치 베드로물고기 요리TV조달,2022-04-21 21:41,1
ZYtFsbTXd,33173425385,성주벽진농협 미니참외,2022-03-07 8:52,1
b4xRTAUSL,25416758834,들안길 [경북쿠폰20%32400] 2021년산 햅쌀 진품 경기미 추청쌀10kg 아끼바레,2022-03-16 17:53,0
9MmCZQjZQA,32042524168,CJ백설 설탕(갈색)3kg,2022-05-28 10:53,1
lkBhOEHC,570988844,속이 꽉찬 정직한 고기왕만두 1.4kg 무료배송,2022-06-10 12:12,1
7N5qV1ZLM,25712237496,백설 백설 하얀설탕 1kg,2022-03-06 9:16,1
KeLk9WF0F,1783112177,코카콜라 스프라이트 1.5L,2022-05-02 20:38,0
2qWESgEVs,26979562445,[팔도]팔도 뽀로로 사과 235ml x 24PET,2021-08-16 14:04,1
Q2f31agowUCh,32107125873,오뚜기 오뚜기 3분 백세카레 약간매운맛 12개,2022-02-26 19:01,0
grD0du,1436756631,조르지오 아르마니 파워 패브릭 파워 컨실러 넘버 6 6ml,2021-09-08 13:46,1
dVPsSc,422215524,[오뚜기] 오뚜기밥 찰현미 210g x 12개,2021-12-16 19:48,1
IrGyqeClQ,33167421581,Fresh Taste of Folgers 커피 프렌치 바닐라 맛 그라운드 부드럽고 매끄러운 맛 326g 통 - (2팩),2021-12-20 2:39,0
gAtD8NrrEs,1430139583,지앤지 엡손 호환라벨테이프 SM36X (은/검) 36mm x 8m,2021-10-21 23:43,1
BdAgTpPE8A,33176099720,무계란 무우유 통밀 피칸식빵 450g 2입,2022-05-23 22:50,0
Hnwpug,23091966323,지세븐 G7 3 in 1 커피 (16G*18입),2022-07-16 20:44,1
Yhy7tr4AWb,32592590276,오뚜기 사과식초900ml/오뚜기/식초/조미료,2022-05-03 19:41,0
BWE3grb6sA,33066259251,베스트코 꽁치통조림400g,2021-09-24 20:22,1
2uZCpm2,2075268998,여성 오버핏 리사이클 쿨텐션 그래픽 티셔츠_10370-131-441-05-211,2022-04-04 22:34,0
hiXOCJE,32987411560,세탁세제 테크 가루세제 LG 3kg B0,2022-03-17 18:11,1
Gw6NMd,9049510177,[최부자푸드 즉석국/즉석탕] 설렁탕,2021-11-18 23:58,0
Q56LGpKDdT,32840287788,곰표 밀가루 중력다목적용 2.5kg  41개,2021-10-17 23:45,0
9aR6e5nJ,1480140862,홈즈 에어후레쉬 크리스탈워터(블랙체리),2021-09-24 15:26,1
FmW22vG,32861373100,동아 소피루비 그림물감 18색,2021-10-17 19:46,0
pbN4ThU2,84366572598,(R)상하목장 유기농 아이스크림 밀크 4입,2022-07-20 21:30,0
KCndKxttiAru,31625805631,롯데백화점 청량리점 써밋컴퍼니 명품 완도 참 전복 20미 - [롯데백화점],2021-11-21 19:01,1
lRN0cFlFl3rK,27669075617,국산 찰흑미 1kg 2021년 국산 잡곡 소포장,2021-08-16 21:59,0
sqdbM6iU,82041107956,기장 저염멸치 - 지리가이리 750g(소멸치 볶음용)  마른멸치 베드로물고기 요리TV조달,2021-09-28 23:23,0
cmWcurMLe,31859565205,차오름푸드 북어채,2022-01-09 22:13,1
3XLlfScBUQ0,1311604684,[메디로그] 올라운드 아미노산 50포 4개,2022-06-05 18:21,0
5et7W1USdQd,1282018379,남양 루카스나인 드립인스틱 예가체프 20T 1개 / 스틱커피,2021-09-06 16:53,0
CNwC91TOqc6C,870361694,트루프 쿠션 크리스탈 에디션 15g,2022-04-09 23:54,1
cOsc2kFRT,33214962489,[롯데백화점] 엠아이디자인 선풍기 FDB-14 BLDC모터 LE1211256820,2022-05-23 21:38,0
lj6V6HcZDaS,31948510032,조미없이 구운생김 파래김 10봉(총100매),2022-01-06 23:41,1
b1ibFoRiD9,24889489308,[새벽배송][우리가락]쪽파 한단,2022-02-10 23:17,1
KfAhZSLce,32627122560,대용량 참치 통조림 1880g 업소용 벌크 깡통 캔 식당,2022-01-26 10:43,1
0ox1iaGyX1F,1802771047,맥 엑스트라 디멘션 스킨피니시-쇼골드 9.5g,2022-04-22 18:52,0
uHgwcP,1105510480,맛있닭 닭가슴살 고추잡채 볶음밥 200gx10팩(2kg),2021-12-15 12:27,1
i7cRZ0XQ0,595678781,셰프 천연펄프 키친타올 150매 8롤 x 2팩,2022-08-05 23:28,0
XXC7Tr2lvto,1108428974,삼양 아이들이 좋아하는 벨리곰 볼치즈감자맛 60g 10입 1박스,2022-07-23 19:29,1
gIUH3BBtqp9,33100879219,대학생 자양강장제 면역력 남성영양제 남성피로회복제 남자친구선물 1주년선물 마그네슘 남자소변 피로회복,2022-03-07 23:53,0
oENGYdDpKI7k,1670232414,미에로 화이바 후레쉬 100ML*10,2021-11-23 17:18,1
DYyvZLCPq,32867010653,CJ제일제당 비비고 왕교자385G 4개 매운왕교자315G 3개 김치왕교자350G 3개,2021-08-27 23:56,0
F9gkOnh,29050559128,롯데푸드 국화빵 찰떡 아이스크림 20개입,2022-07-10 6:02,1
cdbo20A9F,413675644,재생토너 프린터토너 삼성 SCX3205K 검정 MLT-D104S,2021-10-29 14:03,1
qG8qyt,24888805551,삼양라면 매운맛 120g x 5개입,2022-02-15 18:21,1
sRYX4c8VaVjG,29121671916,[롯데백화점]리치팜너트 (롯데백화점)우도땅콩 200G 국산 땅콩,2021-11-15 16:05,0
kcqXelTrCyS4,31429986853,오리온 오리온 포카칩 어니언 137g,2022-05-06 2:50,0
08QhrW,22433339325,[해동찬가] [해동찬가] 북어채 - 400g,2022-02-16 18:34,0
8aeuz4w4uRtR,15979037194,오뚜기 쇠고기 미역국라면 115g,2021-10-20 2:44,1
DQ6XTOw,7358700,반팔 요트 울오버 프린트일반 셔츠 RMUSGP928,2022-08-15 1:17,1
gAtD8NrrEs,33205136153,FK 일식백된장(신슈 1K),2021-08-20 21:18,0
RGyjZfOn,990867502,다리가 길어보이는 베이직 롱 여자정장 반골반 바지 투피스세트 여성정장 면접복장 여자수트 면접코디 슬림 베이직 심플 깔끔,2022-02-16 16:42,1
AxNOc8PgN3G,32446270853,찰토마토1KG/팩,2022-03-26 10:29,0
wLfOAw4,30005296681,양반 구운 김밥김 10매 20g,2022-02-13 20:20,0
2478cqzmq3In,494866561,NC02 소매프릴 꽃 우주복 AV322212 (E7036040),2021-08-28 21:04,1
G1YvRk6EWJAc,31544033157,냉동 콤비네이션 피자 415g X 4개 - 오뚜기,2021-10-25 22:25,1
PMoIQAg,32289321962,꼬레촌수입과일 수입산 키위 100g/100과내외 10kg,2022-07-02 16:47,1
KQmXK6kaS,12569947507,태서식품 태백고원김치 3~5kg 모음전,2021-10-04 2:21,1
kKV823oYyKW,1905658596,[해외배송] 메종 키츠네 FOX-LOGO 트라이폴드 지갑 M0010798224,2021-11-02 22:35,1
uNvDEc,28496841922,해남땅끝쌀_찹쌀 1kgx1,2021-10-22 17:03,0
ukTI236CXr1,84234084118,꼬마참외 성주꿀참외 10kg 3kg,2022-03-15 10:26,0
LeFn7QrtdEGZ,33046494118,동원 동원 개성왕만두 1.82kg x 1개_아이스박스,2022-03-04 23:51,0
2HFuKF,29452646037,[햇빛고을] 고춧가루 보통 매운맛 1kg (김장용),2022-04-11 19:08,0
huRNnCub3C9I,445429471,묶음상품/모리스)퀵마크 형광펜(노크/M/주황)45개,2022-01-22 16:25,1
0sDEXS7V2w,30128732205,과즙듬뿍 가정용 나주배 15kg 16-20과,2022-07-07 19:11,0
IOOdbVN1ZDM,1165803464,2021년 11월 수매~ 새우표 프리미엄 완도 곱창김 100매 ★선물박스★,2021-12-15 13:07,1
9rVraq,28290591178,[롯데아이몰][프레시데이] 안동김유조 전통 찹쌀식혜 10병 + 단호박식혜 2병,2021-12-01 12:40,0
JNqHQp7mDf0t,83443499744,아임이 민생라면,2022-03-19 18:51,1
IOOdbVN1ZDM,33037352625,샘표 김치찌개용 꽁치 통조림,2022-02-19 23:59,1
dxfA22tOxn,1396285929,주니체크원피스,2021-09-09 18:53,1
Dg2wyQ322lcj,30559110698,대상 사과식초(대상 1.8L),2022-04-11 18:43,1
pqI7npa,32990718732,[빙그레]빙그레 THE 엑설런트 오리지널 아이스크림 6개,2022-07-06 11:28,1
qVazdJ64AEnr,32501870556,파프리카 빨주노 랜덤혼합 3개,2021-12-24 17:29,1
00h3IkoZ5J,33042586585,라네즈 스킨베일 커버 파운데이션,2022-08-05 23:07,1
f44u3WS,1766296237,힘센보습 인텐시브 크림 500gX2_P321917940,2021-10-14 3:34,1
IApdbU,1340351916,[완도전복] 명품완도전복4-3호 1kg 13-14미,2022-04-12 1:59,1
PI5HxW9YT,1135234211,커피홀릭 블랜딩원두 500g (케냐 콜롬비아 에티오피아 과테말라),2022-07-29 17:08,0
RgVksI2UJpG,33121672211,[루플랫][해외배송] 남성 지갑 SA2100DE 데님 Blue /49,2022-02-24 18:55,0
nQNnA1TOVM,83035716558,베스트가드 쿨멀티프 카니발 보라색,2021-09-07 19:15,0
nQNnA1TOVM,1844902022,레이스업칠부소매 여름심플자켓,2021-12-15 22:57,0
DwJWyiNLEr9,30568535093,[롯데ON] 식자재 유통) 나래 종부손맛 군만두 1.2K 낱개,2022-06-12 6:51,1
DGom61TZez,1282052471,에보니 샤프 민트 모리스 0.5mm 1자루 X ( 10매입 ),2021-08-18 23:36,1
l0CCsmo2ba5q,12384062940,밴드골드 수퍼픽스 슈퍼픽스 드레싱밴드 반창고 밴드,2022-05-17 9:39,1
4zW9Ikx,944607181,SB 카레 매운맛 220G,2022-07-23 18:23,1
duvrMXST6N,1900265457,NEW 로션 핑크 500mlx2,2021-12-31 14:20,0
8Q2v6mFarErt,30771519841,샘표식품 황도400g 샘표황도 복숭아캔 황도 백도 안주 - FOOD,2021-12-08 22:53,0
VlHAqbOf,2102907052,궁전맛김 7봉,2022-08-27 15:11,1
yIbzkEln37,33171500784,FOODALL 대상 사과 식초 1.8리터,2021-12-04 23:54,0
RhNVsOJ2Ewo,23103805332,루솔 [루솔] 골고루 이유식 반찬 10팩 (1단계~5단계),2022-08-06 23:34,1
PxGTozWB,31997044217,포카리스웨트 500ml x 20펫,2022-04-16 12:26,0
loXJP7E4s,32187659485,프랑코페라로 남성 여름 자켓 점퍼 P321710269,2021-09-16 23:47,1
LwdJoC3GXbTh,30573379621,임순희 식혜 1.5L,2021-08-24 21:33,0
6pxXO7OzQXL,29699381747,가을겨울 블라우스 세트 서양식 긴팔 니트 조끼 2개,2022-04-09 22:06,1
e0Xthrh,29789635621,라토영농조합 초록숟가락 2021년산 무농약 찰흑미 3kg,2022-04-02 17:34,0
HXKYGIy,32487778618,천연식품 해표 사과식초 1.8l,2021-11-30 23:34,1
FP9aUW3r,30931007558,[산지직송]성주 참외 2kg 대과 (6과내) 실중량,2022-02-01 18:44,0
ITU1jVuy,29654954728,비비고 CJ 비비고 육개장 500g 간편조리식품 5봉,2022-07-28 22:13,0
5k441z,1108453188,삼양 추억의 별뽀빠이 72g 30입 1박스,2021-11-19 23:38,0
M3S4tMSi9,1605523497,남자항공빅사이즈점퍼,2022-02-28 23:56,1
wfo6NlLvJSpM,1812502733,참 티셔츠_M2S1TS6630,2021-11-08 17:30,0
qxazUel,30978866225,[산지직송] 달고 맛있는 경북 꿀맛사과 3kg 17과내외,2022-02-05 7:56,0
98QLsB23,32896703834,백설 꽃소금 1kg   1개,2022-06-06 18:00,0
rzI1C8uXdYN,1482535609,에스티로더 퓨어컬러 엔비 페인트-401 brunt raisin,2021-11-06 23:51,0
duvrMXST6N,26886159782,농심 스낵 농심 포테토칩 오리지널 60g,2022-01-27 15:19,0
TTwM4gNBqg,83021875137,해찬들 우리쌀로만든 태양초 골드고추장 1kg,2021-09-16 21:15,1
FdWxfjtK,1353844943,[경상북도][인정한과일] 인정가득 하루 한 사과 / 특대과 10kg (27-32과내),2022-08-08 22:11,1
1ur1rtx,1789848618,[GAP인증]청송주왕산 사과세트 8kg(32개이상),2021-12-15 11:56,1
SsxYUfv6j,12443828569,[햇빛고을] 고춧가루 보통 매운맛 1kg x 2 (김장용),2022-08-07 19:11,0
HG4AnOF7lV,31386157692,국산 대파 흙대파 5kg,2022-06-19 19:40,0
VRaFc4jZe04,27377712287,[빅웨이브 컬렉티브] ALOHA FRIDAY SHIRT (IVORY) D6F0XX00052,2022-03-17 19:50,1
FgXwN1yV,82291630650,국산 손질 생물고등어 중2kg(손질후1.6kg) 6미,2022-04-06 18:42,1
nQNnA1TOVM,22051118827,휘오 순수 500PET 20입/ 생수,2022-07-27 13:53,1
2VKYtZrJeO0,29447139260,[여주농산]이화애탐난쌀20kg,2022-08-03 7:27,1
PFBTpR,30804671661,맥심 모카골드 커피믹스 1kgx10개 (1박스) 자판기커피,2022-05-30 17:35,1
ki8hbv3k,28788588581,청결고춧가루(보통맛) 3kg,2022-03-08 23:27,1
gidhlRfx7EB1,30356017516,프리미엄팩 신고배 7.5kg(11-12과)x2 +보자기,2022-06-06 5:11,0
qRhO9p3,895387731,[NEW]페리페라 잉크 무드 글로이 틴트,2022-03-10 16:44,0
Xt9nev2VMMD,32198143037,국산 햅쌀 찰현미 800g 찰기있는 찰현미쌀 현미찹쌀,2022-07-05 11:00,0
SOpkNnQ,82455870544,해남 고구마모종 1kg 꿀 밤 호박 고구마순(종순) 싹,2022-06-16 10:03,0
Xpx55e3gDJw,873674325,[GAP인증]청송주왕산 사과 꿀부사 4kg(19-21과),2022-03-31 22:34,0
7sAepB8K6j,1622542720,얇은피 교자만두 골라담기 (4봉구성)+증정,2022-07-17 18:35,0
20PQRTuPm0yK,33107809678,[루플랫][해외배송] 남성 코트 Blue H526Y02W24 5112 /74,2022-01-22 22:44,1
tFnTMGmx7Ej,29453080073,바닐라코 클린잇제로 클렌징밤 오리지날 대용량 180ml/100ml,2022-06-06 15:34,1
IxcOTk25LB,30347773534,슬라이스아몬드 200g,2022-03-10 22:41,1
0mb0vNQ,347065671,입생로랑 - 아이브로우 펜슬,2022-04-25 19:15,1
tkIP6PI8XsWw,420376944,유치원 초등학생 학용품 입학 리락쿠마 문구 세트,2022-08-17 21:26,0
5MJUE7ew3A9,1856098634,다보 미니 딸기잼 14g 140개입,2021-09-04 20:16,1
hlKEySK,84373356071,2020년 국내산 15곡 혼합잡곡 2kg (1kg 2개 구성),2022-05-11 21:34,0
Ik7XifkSeG,33041379637,밥이랑 치즈 27g x 10,2021-11-06 22:40,1
8aeuz4w4uRtR,26870861058,[CJ프레시웨이] 이츠웰 포기김치 10kg,2022-06-16 23:30,0
kdhRrm0a,234970807,[본사] 더마클라센 굿바이 헤어 로스 샴푸 500ml (로즈마리/레몬그라스 택 1),2021-09-30 23:59,1
Ar9C7hB,28433772332,헤어 드라이기 접이식 휴대 머리 건조 드라이어 1000W,2021-08-20 15:45,0
ZyPvnEKCCJVT,83443579432,금산깐쪽파(200g),2022-04-23 23:50,0
BaA1vZG,84361559887,헬로푸드 빛고운황진쌀(혼합) 만세보령농협 4kg,2022-04-05 15:44,1
2TiaMFlK9Z,83515771641,영주소백산 세척도라지1kg (나물/약도라지),2021-12-31 21:54,0
gLM04kf19KB,32429739305,AK몰_[맘스킹][구룡포수협]국산 뱃자반 간고등어 1손 1kg/2미,2022-02-27 20:44,0
